"id","company_id/id","name","origin","partner_id/id","date_order","pricelist_id/id","incoterm/id","user_id/id","confirmation_date","client_order_ref","state"
"__setup__.sale_order_9327","__setup__.company_inc","Q201709061439","","__setup__.res_partner_3149","2017-09-06","product.list0","stock.incoterm_DAP","__setup__.res_users_142","2017-09-06","08928","sale"
"__setup__.sale_order_9281","__setup__.company_inc","Q201708311424","","__setup__.res_partner_3335","2017-08-31","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-31","WG68699","done"
"__setup__.sale_order_9132","__setup__.company_inc","Q201708111383","","__setup__.res_partner_3970","2017-08-11","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-08-11","0100065080","done"
"__setup__.sale_order_9349","base.main_company","Q201709087352","","__setup__.res_partner_7110","2017-09-08","product.list0","stock.incoterm_DAP","__setup__.res_users_200","2017-09-12","","sale"
"__setup__.sale_order_9062","__setup__.company_inc","Q201708041362","","__setup__.res_partner_3970","2017-08-04","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-08-04","0100065058","sale"
"__setup__.sale_order_8858","__setup__.company_inc","Q201707071288","","__setup__.res_partner_5173","2017-07-07","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-07-07","16333","done"
"__setup__.sale_order_9441","__setup__.company_inc","Q201709201476","","__setup__.res_partner_1020","2017-09-20","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-20","0014295","sale"
"__setup__.sale_order_8261","base.main_company","Q201705046549","","__setup__.res_partner_3826","2017-08-23","product.list0","stock.incoterm_DAP","__setup__.res_users_77","","","draft"
"__setup__.sale_order_8568","base.main_company","Q201706086772","","__setup__.res_partner_7276","2017-10-16","product.list0","stock.incoterm_FCA","__setup__.res_users_77","","","draft"
"__setup__.sale_order_9410","__setup__.company_inc","Q201709151461","","__setup__.res_partner_3335","2017-09-15","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-09-15","","sale"
"__setup__.sale_order_9427","base.main_company","Q201709197418","","__setup__.res_partner_3","2017-09-19","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-09-19","HUN/029318","sale"
"__setup__.sale_order_9334","__setup__.company_inc","Q201709061444","","__setup__.res_partner_1200","2017-09-06","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-06","PO10082","done"
"__setup__.sale_order_9337","base.main_company","Q201709077335","","__setup__.res_partner_6451","2017-09-07","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-09-12","18372","sale"
"__setup__.sale_order_9060","base.main_company","Q201708047125","","__setup__.res_partner_7457","2017-08-04","product.list0","stock.incoterm_DAP","__setup__.res_users_53","","","draft"
"__setup__.sale_order_9061","__setup__.company_inc","Q201708041361","","__setup__.res_partner_3970","2017-08-04","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-08-04","0300006047","done"
"__setup__.sale_order_9481","__setup__.company_inc","Q201709251486","","__setup__.res_partner_3970","2017-09-25","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-25","0100065227","sale"
"__setup__.sale_order_9649","__setup__.company_inc","Q201710171549","","__setup__.res_partner_1064","2017-10-17","product.list0","stock.incoterm_EXW","__setup__.res_users_131","","22138 ","draft"
"__setup__.sale_order_9625","base.main_company","Q201710137569","","__setup__.res_partner_5745","2017-10-13","product.list0","stock.incoterm_CPT","__setup__.res_users_77","2017-10-13","C-17-0256","sale"
"__setup__.sale_order_9581","base.main_company","Q201710097538","","__setup__.res_partner_6451","2017-10-09","product.list0","stock.incoterm_DAP","__setup__.res_users_77","","","draft"
"__setup__.sale_order_9655","base.main_company","Q201710187592","","__setup__.company_inc","2017-10-18","product.list0","","__setup__.res_users_37","2017-10-18","PO20171018144","sale"
"__setup__.sale_order_9508","__setup__.company_inc","Q201709281495","","__setup__.res_partner_3956","2017-09-28","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-28","10723158","sale"
"__setup__.sale_order_9552","__setup__.company_inc","Q201710041510","","__setup__.res_partner_1020","2017-10-04","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-10-04","0014335","sale"
"__setup__.sale_order_9564","base.main_company","Q201710067524","","__setup__.res_partner_6274","2017-10-06","product.list0","stock.incoterm_CPT","__setup__.res_users_52","2017-10-09","CSS SF08-17","sale"
"__setup__.sale_order_9351","__setup__.company_inc","Q201709081448","","__setup__.res_partner_3335","2017-09-08","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-09-08","050684","sale"
"__setup__.sale_order_9348","base.main_company","Q201709087350","","__setup__.res_partner_7110","2017-09-08","product.list0","stock.incoterm_DAP","__setup__.res_users_200","2017-09-12","","sale"
"__setup__.sale_order_9253","__setup__.company_inc","Q201708281415","","__setup__.res_partner_3970","2017-08-28","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-08-29","0100065138","done"
"__setup__.sale_order_9644","__setup__.company_inc","Q201710161546","","__setup__.res_partner_3970","2017-10-16","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-10-18","0100065313","sale"
"__setup__.sale_order_9451","base.main_company","Q201709207441","","__setup__.res_partner_3225","2017-09-20","product.list0","stock.incoterm_DAP","__setup__.res_users_77","2017-09-22","GP500224-1","sale"
"__setup__.sale_order_9291","__setup__.company_inc","Q201708311430","","__setup__.res_partner_6583","2017-08-31","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-08-31","9848-P","done"
"__setup__.sale_order_9331","base.main_company","Q201709067329","","__setup__.res_partner_7278","2017-09-06","product.list0","stock.incoterm_EXW","__setup__.res_users_77","2017-09-06","KBI-D6003170","done"
"__setup__.sale_order_9433","base.main_company","Q201709197427","","__setup__.res_partner_7429","2017-09-19","product.list0","stock.incoterm_DAP","__setup__.res_users_200","2017-09-21","GP20172856","sale"
"__setup__.sale_order_9297","__setup__.company_inc","Q201709011433","","__setup__.res_partner_3970","2017-09-01","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-01","0100065155 ","sale"
"__setup__.sale_order_9318","base.main_company","Q201709057316","","__setup__.res_partner_4737","2017-09-05","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-09-12","241-SF","sale"
"__setup__.sale_order_9098","base.main_company","Q201708097154","","__setup__.res_partner_3","2017-08-09","product.list0","stock.incoterm_FCA","__setup__.res_users_52","2017-08-10","DUB/006653","done"
"__setup__.sale_order_9473","base.main_company","Q201709227462","","__setup__.res_partner_2649","2017-09-22","product.list0","stock.incoterm_FCA","__setup__.res_users_200","2017-09-27","2536","sale"
"__setup__.sale_order_9286","base.main_company","Q201708317293","","__setup__.res_partner_262","2017-08-31","product.list0","stock.incoterm_FCA","__setup__.res_users_134","2017-08-31","SFLY-D-AG-042-2017","sale"
"__setup__.sale_order_9463","base.main_company","Q201709227453","","__setup__.res_partner_6204","2017-09-22","product.list0","stock.incoterm_DAP","__setup__.res_users_200","2017-09-29","","done"
"__setup__.sale_order_9333","__setup__.company_inc","Q201709061443","","__setup__.res_partner_3970","2017-09-06","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-06","0100065163","sale"
"__setup__.sale_order_9553","__setup__.company_inc","Q201710041511","","__setup__.res_partner_3335","2017-10-04","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-10-04","051001","sale"
"__setup__.sale_order_9582","base.main_company","Q201710097539","","__setup__.res_partner_7207","2017-10-09","product.list0","","__setup__.res_users_134","","Orden 171","draft"
"__setup__.sale_order_9439","base.main_company","Q201709207431","","__setup__.company_inc","2017-09-20","product.list0","","__setup__.res_users_37","2017-09-20","PO20170919137","done"
"__setup__.sale_order_9044","base.main_company","Q201708037115","","__setup__.res_partner_630","2017-08-03","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-08-04","2017_067","done"
"__setup__.sale_order_9585","__setup__.company_inc","Q201710091521","","__setup__.res_partner_3485","2017-10-09","product.list0","stock.incoterm_DAP","__setup__.res_users_142","","","draft"
"__setup__.sale_order_9662","__setup__.company_inc","Q201710191555","","__setup__.res_partner_3335","2017-10-19","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-10-19","WG70207","sale"
"__setup__.sale_order_9627","base.main_company","Q201710137572","","__setup__.res_partner_5745","2017-10-13","product.list0","stock.incoterm_CPT","__setup__.res_users_77","2017-10-13","C-17-0257","sale"
"__setup__.sale_order_8575","__setup__.company_inc","Q201706081185","","__setup__.res_partner_3335","2017-06-08","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-06-08","049565","sale"
"__setup__.sale_order_9150","__setup__.company_inc","Q201708151391","","__setup__.res_partner_6820","2017-08-15","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-08-15","450","sale"
"__setup__.sale_order_9001","__setup__.company_inc","Q201707271341","","__setup__.res_partner_3149","2017-07-27","product.list0","stock.incoterm_DAP","__setup__.res_users_142","2017-07-27","08809","sale"
"__setup__.sale_order_9038","__setup__.company_inc","Q201708021355","","__setup__.res_partner_3149","2017-08-02","product.list0","stock.incoterm_DAP","__setup__.res_users_142","2017-08-02","08825","sale"
"__setup__.sale_order_9279","base.main_company","Q201708317290","","__setup__.res_partner_1162","2017-08-31","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-09-19","#31-2017","sale"
"__setup__.sale_order_8935","__setup__.company_inc","Q201707181316","","__setup__.res_partner_1224","2017-07-18","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-07-21","552","done"
"__setup__.sale_order_9347","base.main_company","Q201709087348","","__setup__.res_partner_7110","2017-09-08","product.list0","stock.incoterm_DAP","__setup__.res_users_200","2017-09-12","","sale"
"__setup__.sale_order_8960","__setup__.company_inc","Q201707211326","","__setup__.res_partner_1020","2017-07-21","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-07-24","0014073","sale"
"__setup__.sale_order_9434","base.main_company","Q201709197428","","__setup__.res_partner_3","2017-09-19","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-09-19","HUN/029355","sale"
"__setup__.sale_order_9136","base.main_company","Q201708147178","","__setup__.res_partner_7475","2017-08-14","product.list0","stock.incoterm_DAP","__setup__.res_users_200","","","draft"
"__setup__.sale_order_9452","base.main_company","Q201709207442","","__setup__.res_partner_91","2017-09-20","product.list0","stock.incoterm_CPT","__setup__.res_users_134","2017-09-21","SFLY-055-2017","sale"
"__setup__.sale_order_8985","__setup__.company_inc","Q201707251335","","__setup__.res_partner_1224","2017-07-25","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-07-26","553","sale"
"__setup__.sale_order_9409","__setup__.company_inc","Q201709151460","","__setup__.res_partner_7560","2017-09-15","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-10-03","Direct","sale"
"__setup__.sale_order_9477","base.main_company","Q201709237463","","__setup__.res_partner_4737","2017-09-23","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-09-27","247-SF","sale"
"__setup__.sale_order_9554","__setup__.company_inc","Q201710041512","","__setup__.res_partner_3149","2017-10-04","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-10-04","09040","sale"
"__setup__.sale_order_9000","__setup__.company_inc","Q201707271340","","__setup__.res_partner_1020","2017-07-27","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-07-27","0014086","sale"
"__setup__.sale_order_9642","__setup__.company_inc","Q201710161544","","__setup__.res_partner_3335","2017-10-16","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-10-16","101617","sale"
"__setup__.sale_order_9641","__setup__.company_inc","Q201710161543","","__setup__.res_partner_3335","2017-10-16","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-10-17","006090","sale"
"__setup__.sale_order_9157","base.main_company","Q201708167195","","__setup__.res_partner_3","2017-08-16","product.list0","stock.incoterm_DAP","__setup__.res_users_52","2017-08-16","HUN/029146","done"
"__setup__.sale_order_9416","__setup__.company_inc","Q201709181465","","__setup__.res_partner_3335","2017-09-18","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-09-22","050821","sale"
"__setup__.sale_order_9474","__setup__.company_inc","Q201709221483","","__setup__.res_partner_5","2017-09-22","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-09-22","387","sale"
"__setup__.sale_order_9289","base.main_company","Q201708317294","","__setup__.res_partner_2839","2017-08-31","product.list0","stock.incoterm_DAP","__setup__.res_users_134","2017-09-09","pedido 72","sale"
"__setup__.sale_order_9449","base.main_company","Q201709207440","","__setup__.res_partner_262","2017-09-20","product.list0","stock.incoterm_CPT","__setup__.res_users_134","2017-09-21","SFLY_AG_046-2017","sale"
"__setup__.sale_order_9389","__setup__.company_inc","Q201709131453","","__setup__.res_partner_3970","2017-09-13","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-13","0100065185","sale"
"__setup__.sale_order_9024","__setup__.company_inc","Q201707311353","","__setup__.res_partner_3335","2017-07-31","product.list0","stock.incoterm_EXW","__setup__.res_users_131","2017-07-31","003993","sale"
"__setup__.sale_order_9428","__setup__.company_inc","Q201709191473","","__setup__.res_partner_3149","2017-09-19","product.list0","stock.incoterm_EXW","__setup__.res_users_142","2017-09-19","08982","done"
